vGraph,cora,0.05,128,0.1,500,0.04995055943243901,0.541130858270318
vGraph,cora,0.05,128,0.1,600,0.06129284158187184,0.5427524090288199
vGraph,cora,0.05,128,0.1,700,0.06937332131060865,0.5701984622765089
vGraph,cora,0.05,128,0.1,800,0.06365274171500111,0.5683072513458239
vGraph,cora,0.05,128,0.1,900,0.06775438255574553,0.5768943232226085
vGraph,cora,0.05,128,0.1,1000,0.06880316866948201,0.5680410014127724
vGraph,cora,0.05,128,0.1,1100,0.06866131396109383,0.570445489230034
vGraph,cora,0.05,128,0.1,1200,0.07351073514238926,0.5728391001793283
vGraph,cora,0.05,128,0.1,1300,0.07464409210046333,0.5768523593326614
vGraph,cora,0.05,128,0.1,1400,0.07238054414751008,0.574488471309694
vGraph,cora,0.05,128,0.1,1500,0.07641986505234587,0.5820912045840506
vGraph,cora,0.05,128,0.1,1600,0.07797489666753081,0.5875657512053221
vGraph,cora,0.05,128,0.1,1700,0.0728822948609856,0.5831722862860571
vGraph,cora,0.05,128,0.1,1800,0.0747760550402622,0.5864449132944906
vGraph,cora,0.05,128,0.1,1900,0.07363525036797382,0.5786879295196187
vGraph,cora,0.05,128,0.1,2000,0.07656257123104433,0.5852893447903966
vGraph,cora,0.05,128,0.1,2100,0.07508745023119197,0.5772037934494978
vGraph,cora,0.05,128,0.1,2200,0.07860536665474294,0.5887952680526931
vGraph,cora,0.05,128,0.1,2300,0.08159009352283793,0.5897251146235217
vGraph,cora,0.05,128,0.1,2400,0.08129194058759961,0.6009275527362969
vGraph,cora,0.05,128,0.1,2500,0.0799404530237504,0.5966928793201808
vGraph,cora,0.05,128,0.1,2600,0.07881676049763497,0.5962644635421026
vGraph,cora,0.05,128,0.1,2700,0.08165891404207108,0.6059609759515681
vGraph,cora,0.05,128,0.1,2800,0.0808317653966363,0.5998314300848568
vGraph,cora,0.05,128,0.1,2900,0.08173435713634573,0.605086464997808
vGraph,cora,0.05,128,0.1,3000,0.08388619693628394,0.6009194579055157
vGraph,cora,0.05,128,0.1,0,0.005448365873318905,0.09967956675173359
vGraph,cora,0.05,128,0.1,100,0.00774551016499554,0.16600308199464098
vGraph,cora,0.05,128,0.1,200,0.03661746161838223,0.35337439931329995
vGraph,cora,0.05,128,0.1,300,0.049845186703818274,0.41649780000089026
vGraph,cora,0.05,128,0.1,400,0.06980248014783884,0.5033918238404002
vGraph,cora,0.05,128,0.1,500,0.07103401681161775,0.5251242368064308
vGraph,cora,0.05,128,0.1,600,0.07679230486453742,0.5294039792249668
vGraph,cora,0.05,128,0.1,700,0.07478162566623063,0.5413371418405326
vGraph,cora,0.05,128,0.1,800,0.07503807392972858,0.5563995757806108
vGraph,cora,0.05,128,0.1,900,0.07226293625242057,0.5502571607483343
vGraph,cora,0.05,128,0.1,1000,0.0737631027092318,0.5546391564949404
vGraph,cora,0.05,128,0.1,1100,0.07525567183600475,0.5574553499185347
vGraph,cora,0.05,128,0.1,1200,0.07336739705554524,0.5418304957511292
vGraph,cora,0.05,128,0.1,1300,0.07863351366625174,0.5601309337981405
vGraph,cora,0.05,128,0.1,1400,0.08108196859617398,0.5671817288433431
vGraph,cora,0.05,128,0.1,1500,0.07511391869419227,0.5520526875484344
vGraph,cora,0.05,128,0.1,1600,0.07447979796413498,0.5602718125715342
vGraph,cora,0.05,128,0.1,1700,0.07587674731782287,0.5632585538489682
vGraph,cora,0.05,128,0.1,1800,0.07467183576812479,0.5571841282158017
vGraph,cora,0.05,128,0.1,1900,0.072529811205373,0.5710222863075956
vGraph,cora,0.05,128,0.1,2000,0.07858347177793296,0.5627139027623799
vGraph,cora,0.05,128,0.1,2100,0.07602700798360335,0.5715801475836625
vGraph,cora,0.05,128,0.1,2200,0.07766455232949385,0.5721504652068737
vGraph,cora,0.05,128,0.1,2300,0.08061440934403565,0.5695450604588732
vGraph,cora,0.05,128,0.1,2400,0.07920308639040673,0.5716342806427217
vGraph,cora,0.05,128,0.1,2500,0.07706658147518436,0.5810187382230083
vGraph,cora,0.05,128,0.1,2600,0.07783909770186546,0.5674357378127746
vGraph,cora,0.05,128,0.1,2700,0.0795569310837132,0.5751845190651035
vGraph,cora,0.05,128,0.1,2800,0.07649914305488698,0.5770595582828534
vGraph,cora,0.05,128,0.1,2900,0.07717980700483754,0.5804346899001354
vGraph,cora,0.05,128,0.1,3000,0.07741002312991506,0.5799005387603472
vGraph,cora,0.05,128,100.0,0,0.004027691924984295,0.09872452030858431
vGraph,cora,0.05,128,100.0,100,0.023550165123982777,0.3150518370706922
vGraph,cora,0.05,128,100.0,200,0.03770001168938574,0.35471946942135496
vGraph,cora,0.05,128,100.0,300,0.035932887970982895,0.33094893601257036
vGraph,cora,0.05,128,100.0,400,0.031275718169610535,0.30779337641099547
vGraph,cora,0.05,128,100.0,500,0.034918985047501384,0.2936609326307619
vGraph,cora,0.05,128,100.0,600,0.0452527326506478,0.29936105759628256
vGraph,cora,0.05,128,100.0,700,0.05183609565777263,0.28779183929057833
vGraph,cora,0.05,128,100.0,800,0.04928417496851593,0.2831694755310675
vGraph,cora,0.05,128,100.0,900,0.046350634817336804,0.278625313939435
vGraph,cora,0.05,128,100.0,1000,0.04737702467592605,0.2650469263263425
vGraph,cora,0.05,128,0.1,0,0.004929638832176253,0.10579633319601438
vGraph,cora,0.05,128,0.1,100,0.009075694991645447,0.16997229521729396
vGraph,cora,0.05,128,0.1,200,0.013425493696860802,0.20392750779293486
vGraph,cora,0.05,128,0.1,300,0.019988947521004108,0.3740265921114205
vGraph,cora,0.05,128,0.1,400,0.04066693949700674,0.49564004516736093
vGraph,cora,0.05,128,0.1,500,0.044327997746650354,0.515536241795862
vGraph,cora,0.05,128,0.1,600,0.046494928494294825,0.525819620462641
vGraph,cora,0.05,128,0.1,700,0.052741915178523856,0.5252658155762779
vGraph,cora,0.05,128,0.1,800,0.056184649604434825,0.5367718188176565
vGraph,cora,0.05,128,0.1,900,0.059779571810927946,0.563471532257057
vGraph,cora,0.05,128,0.1,1000,0.06488485597096039,0.5593535069678723
vGraph,cora,0.05,128,0.0,0,0.004607789120425343,0.09559607462091424
vGraph,cora,0.05,128,0.0,100,0.01048333493258884,0.18610514937493547
vGraph,cora,0.05,128,0.0,200,0.09560851766058433,0.5328332797985619
vGraph,cora,0.05,128,0.0,300,0.16876152198959563,0.6461442544075725
vGraph,cora,0.05,128,0.0,400,0.1934894806068012,0.6670612253513301
vGraph,cora,0.05,128,0.0,500,0.212095620791841,0.6687963191242908
vGraph,cora,0.05,128,0.0,600,0.23170014446877876,0.6710013259009744
vGraph,cora,0.05,128,0.0,700,0.24637817287737349,0.6831470002603268
vGraph,cora,0.05,128,0.0,800,0.2642102123562972,0.6779490419812643
vGraph,cora,0.05,128,0.0,900,0.273037657800005,0.6842931816324951
vGraph,cora,0.05,128,0.0,1000,0.29070883667055064,0.691498281024094
vGraph,cora,0.05,128,0,0,0.005827165266541157,0.09369154580898842
vGraph,cora,0.05,128,0,100,0.0082022326768373,0.1759076010425137
vGraph,cora,0.05,128,0,200,0.013012450687855552,0.2728358766059175
vGraph,cora,0.05,128,0,300,0.14109397003822743,0.6413121609414615
vGraph,cora,0.05,128,0,400,0.16353312894664704,0.6543640973757529
vGraph,cora,0.05,128,0,500,0.18152571060588923,0.6552371006448439
vGraph,cora,0.05,128,0,600,0.2071253672720301,0.6690947868428235
vGraph,cora,0.05,128,0,700,0.21358693513595262,0.6628554851219524
vGraph,cora,0.05,128,0,800,0.2218003025715864,0.6637705240754985
vGraph,cora,0.05,128,0,900,0.2339648552334236,0.6799340883339525
vGraph,cora,0.05,128,0,1000,0.2332981587983745,0.6730701384959137
vGraph,cora,0.05,128,0,0,0.0024559766608752993,0.10754259101497474
vGraph,cora,0.05,128,0,100,0.010050840242520112,0.20641560031480455
vGraph,cora,0.05,128,0,200,0.08805496157526362,0.5056159818021024
vGraph,cora,0.05,128,0,300,0.20789708393270517,0.6851593285260688
vGraph,cora,0.05,128,0,400,0.22500181452596393,0.6881666030328011
vGraph,cora,0.05,128,0,500,0.23844683620126883,0.6887988972650745
vGraph,cora,0.05,128,0,600,0.24740010912911375,0.693540583496941
vGraph,cora,0.05,128,0,700,0.24714732364045125,0.687923399136829
vGraph,cora,0.05,128,0,800,0.23030945879110665,0.6893925301547703
vGraph,cora,0.05,128,0,900,0.24249440682712506,0.6775771823268915
vGraph,cora,0.05,128,0,1000,0.26472050093151295,0.6862668844529136
vGraph,cora,0.05,128,0,0,0.005145156510950152,0.10255937010944785
vGraph,cora,0.05,128,0,100,0.005445536621574917,0.2173332655114548
vGraph,cora,0.05,128,0,200,0.07680355723902013,0.5644894527406189
vGraph,cora,0.05,128,0,300,0.1588667758658916,0.650564839702248
vGraph,cora,0.05,128,0,400,0.1744986630476194,0.6570609324297373
vGraph,cora,0.05,128,0,500,0.17781120105228992,0.6546393036736817
vGraph,cora,0.05,128,0,600,0.19379333837769452,0.6508956149493971
vGraph,cora,0.05,128,0,700,0.1991183570613146,0.6539471687189604
vGraph,cora,0.05,128,0,800,0.21667174667752662,0.6716657302269669
vGraph,cora,0.05,128,0,900,0.21018103050791576,0.670871108612024
vGraph,cora,0.05,128,0,1000,0.21550783378194877,0.6739822877205115
vGraph,cora,0.05,128,0,0,0.0055624260570584,0.0980446801633641
vGraph,cora,0.05,128,0,100,0.006740838162226274,0.18837428659592229
vGraph,cora,0.05,128,0,200,0.06254742320474466,0.4458162001722782
vGraph,cora,0.05,128,0,300,0.17906366860187906,0.6561746292280325
vGraph,cora,0.05,128,0,400,0.20586240912917567,0.6724107777341107
vGraph,cora,0.05,128,0,500,0.20953861381929675,0.6863337071912682
vGraph,cora,0.05,128,0,600,0.2337551093664944,0.678741527709593
vGraph,cora,0.05,128,0,700,0.238228026703262,0.6811603026339539
vGraph,cora,0.05,128,0,800,0.2410645900277588,0.677424475408299
vGraph,cora,0.05,128,0,900,0.23144467837683286,0.6757525787510369
vGraph,cora,0.05,128,0,1000,0.24904936520472643,0.6788884910675427
vGraph,cora,0.1,128,0,0,0.006871783306656249,0.10575225136808024
vGraph,cora,0.1,128,0,0,0.005446503290221205,0.10097549351903795
vGraph,cora,0.05,128,0,0,0.00439063361045152,0.10795750942554198
vGraph,cora,0.05,128,0,100,0.007524478170569794,0.23262429316511984
vGraph,cora,0.05,128,0,200,0.08066022657595338,0.5782659572986368
vGraph,cora,0.05,128,0,300,0.1798476590174168,0.6583234209049238
vGraph,cora,0.05,128,0,400,0.21758723854212839,0.6782264200630614
vGraph,cora,0.05,128,0,500,0.24217223285167655,0.6905087732170875
vGraph,cora,0.05,128,0,600,0.24268098489045847,0.6891499365121168
vGraph,cora,0.05,128,0,700,0.25846104950326265,0.6852149513211696
vGraph,cora,0.05,128,0,800,0.25686393480032027,0.6894136736373868
vGraph,cora,0.05,128,0,900,0.2594214342401494,0.6798725604405657
vGraph,cora,0.05,128,0,1000,0.2667090090236141,0.6775841463941711
vGraph,cora,0.05,128,0,0,0.004687138699927896,0.09988915286931778
vGraph,cora,0.05,128,0,100,0.010396698466770727,0.21022103231600037
vGraph,cora,0.05,128,0,200,0.0739205558719427,0.5407635216699518
vGraph,cora,0.05,128,0,300,0.16891354859453403,0.6660463381857328
vGraph,cora,0.05,128,0,400,0.17490470950068404,0.67325396833374
vGraph,cora,0.05,128,0,500,0.19131591147345361,0.6769370445446153
vGraph,cora,0.05,128,0,600,0.2059654287425863,0.6722853706771987
vGraph,cora,0.05,128,0,700,0.22356723196798328,0.6932767566285356
vGraph,cora,0.05,128,0,800,0.22762364422836218,0.6895086757201456
vGraph,cora,0.05,128,0,900,0.2379879080821557,0.6869163016753537
vGraph,cora,0.05,128,0,1000,0.23084973793397995,0.6777219918496002
vGraph,cora,0.05,128,0,0,0.005229921121345285,0.10415774919048101
vGraph,cora,0.05,128,0,100,0.0036389749679524752,0.1856909309608216
vGraph,cora,0.05,128,0,200,0.0278814375498807,0.37997290044499676
vGraph,cora,0.05,128,0,300,0.136261547908443,0.6400549493626155
vGraph,cora,0.05,128,0,400,0.16281622396600248,0.6602815443170986
vGraph,cora,0.05,128,0,500,0.17032039047964284,0.6664959871895624
vGraph,cora,0.05,128,0,600,0.19546026876762207,0.6725122951684738
vGraph,cora,0.05,128,0,700,0.20437518828693965,0.6753143630226119
vGraph,cora,0.05,128,0,800,0.21250860929864798,0.68138379893747
vGraph,cora,0.05,128,0,900,0.22863923952451218,0.6807069382643334
vGraph,cora,0.05,128,0,1000,0.2279323975661784,0.6729944311871896
vGraph,cora,0.05,128,0,0,0.00553784521947905,0.09978165854216083
vGraph,cora,0.05,128,0,100,0.012668162208005625,0.21927726335417336
vGraph,cora,0.05,128,0,200,0.12167780000662076,0.5754803124382118
vGraph,cora,0.05,128,0,300,0.1919684273443298,0.6629972972239505
vGraph,cora,0.05,128,0,400,0.21034245444133878,0.6714384826604058
vGraph,cora,0.05,128,0,500,0.2302809393452079,0.6728411319639057
vGraph,cora,0.05,128,0,600,0.24238863130295468,0.6809175833509109
vGraph,cora,0.05,128,0,700,0.2580039055766199,0.6770514311445438
vGraph,cora,0.05,128,0,800,0.2651485783926928,0.6722621989997302
vGraph,cora,0.05,128,0,900,0.25629621134002517,0.6698556470903623
vGraph,cora,0.05,128,0,1000,0.28342251526231105,0.6816156593011724
vGraph,cora,0.05,128,0,0,0.003832897807348213,0.09848031128949974
vGraph,cora,0.05,128,0,100,0.00848160592313121,0.18603292409985123
vGraph,cora,0.05,128,0,200,0.08879484873078573,0.48164440582219004
vGraph,cora,0.05,128,0,300,0.2207103001675808,0.6712274606526609
vGraph,cora,0.05,128,0,400,0.2589605139043256,0.6904662708683302
vGraph,cora,0.05,128,0,500,0.277456306052172,0.6958868280195586
vGraph,cora,0.05,128,0,600,0.27851919007947695,0.6944674864929402
vGraph,cora,0.05,128,0,700,0.2655064236660371,0.6846108723305545
vGraph,cora,0.05,128,0,800,0.2807139591606434,0.6957633055684825
vGraph,cora,0.05,128,0,900,0.2764138416052358,0.697443925258471
vGraph,cora,0.05,128,0,1000,0.2848261067344126,0.689936050477857
